,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
495,: When the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals. #Cleansing=#Contaminating #Vapour,1,17,14,6.76,131,0,1,0,7,6,, when the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals cleansingcontaminating vapour
496,"Just a hunch here,but I think Steven Gerrard is leaving,possibly going to the MLS  #hesnodeed",1,15,15,5.2,93,0,1,0,6,3,,just a hunch herebut i think steven gerrard is leavingpossibly going to the mls  hesnodeed
497,.@doctoratlarge yeah. Tones are the most obvious things in tweets.,1,10,10,5.7,66,0,0,1,4,4,obvious, yeah tones are the most obvious things in tweets
498,I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right,0,23,22,4.7,130,0,0,0,12,6,open right,i dont know whats worsethe fact that mcdonalds is open on christmas day or that people are actually in there eating it right
499," #A #TERROR #ORGANIZATION .... #Hamas man killed, 3 injured in ""suspicious explosion"" in #Gaza #Israel",0,15,14,5.8,102,0,1,0,2,13,suspicious, a terror organization  hamas man killed  injured in suspicious explosion in gaza israel
500,@user @user indeed two people from the opposite political divide not slinging insults. What is twitter coming to,0,18,17,5.28,112,0,0,1,6,3,opposite political twitter,  indeed two people from the opposite political divide not slinging insults what is twitter coming to
501,"Oh look, we're having another storm in Sydney.  How unusual.",1,10,10,5.0,60,0,0,0,4,4,unusual,oh look were having another storm in sydney  how unusual
502,@user I just got my tonsils out #lovinglife  .. Good luck!!,1,11,11,4.36,59,0,1,1,4,6,user lovinglife, i just got my tonsils out lovinglife   good luck
503,That was a great 3 hours of sleep,1,8,8,3.25,33,0,0,0,4,0,great,that was a great  hours of sleep
504,@user Oh crap. Mean. What did it mean. See my last few RTs.,0,13,13,3.62,59,0,0,1,5,5,last few, oh crap mean what did it mean see my last few rts
505,"Pepe's hair RT @user Palacio's hair...""@bombguy95: Ronaldo hair..""@Ms_Nini_: Messy hair ♥""",0,11,10,7.27,90,0,0,1,0,17,@ @,pepes hair rt  palacios hair ronaldo hair messy hair ♥
506,Having nothing you studied be on the test is just fckn greaaat,1,12,12,4.25,62,0,0,0,7,0,fckn,having nothing you studied be on the test is just fckn greaaat
507,The fandom showing its mature side as always when it's about this kind of topic,1,15,15,4.33,79,0,0,0,8,1,mature,the fandom showing its mature side as always when its about this kind of topic
508,@user obvi because every Jesuit is a heretic  💁,1,9,9,4.22,47,0,0,1,3,1,heretic, obvi because every jesuit is a heretic  💁
509,Chillax Bitches. 😝 why is my face so squished. #fireball,0,10,10,4.7,56,0,1,0,4,3,squished,chillax bitches 😝 why is my face so squished fireball
510, is just #one of the many services I offer to #people who ask #stupid questions.,0,15,15,4.33,80,0,1,0,7,4,many stupid, is just one of the many services i offer to people who ask stupid questions
511,I always LOVED that my family was the last one to open presents,1,13,13,3.92,63,0,0,0,6,0,last,i always loved that my family was the last one to open presents
512,I love being wide awake at 4am  #insomnia #nosleepdecember,1,9,9,5.44,58,0,1,0,3,2,wide insomnia,i love being wide awake at am  insomnia nosleepdecember
513,"Breaking news!  RT @user Mario Balotelli isn't a team player, according to Adel Taarabt",1,14,14,5.21,87,0,0,1,3,4,,breaking news  rt  mario balotelli isnt a team player according to adel taarabt
514,330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness,1,20,20,5.3,125,0,1,0,6,3,allergic yippee,am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year yippee happiness
515,"@user but if you feel like it's relevant don't worry about the word limit man, at least you're doing it",0,20,20,4.2,103,0,0,1,12,5,@ relevant, but if you feel like its relevant dont worry about the word limit man at least youre doing it
516,Farting like the world is ending,0,6,6,4.5,32,0,0,0,3,0,,farting like the world is ending
517,Every wondered what's the Turkey's take on #Thanksgiving?,0,8,8,6.25,57,0,1,0,3,4,,every wondered whats the turkeys take on thanksgiving
518,@user so I gave up and am now heading for bed orz,0,12,12,3.17,49,0,0,1,6,1,, so i gave up and am now heading for bed orz
519,@user what a way to start the new year,1,9,9,3.33,38,0,0,1,4,1,new, what a way to start the new year
520,Gutted Doyle has gone back to #wwfc. I don't think we saw what he's capable of. #cpfc,1,17,17,4.06,85,0,1,0,7,6,capable,gutted doyle has gone back to wwfc i dont think we saw what hes capable of cpfc
521,@user Lol I hope that's a good kinda crazy,0,9,9,3.78,42,0,0,1,3,2,good, lol i hope thats a good kinda crazy
522,@user that's totally obscure...,1,4,4,7.0,31,0,0,1,1,5,obscure, thats totally obscure
523,It's great to hear a bloodcurdling scream at 4 in the morning...,1,12,12,4.42,64,0,0,0,6,4,great,its great to hear a bloodcurdling scream at  in the morning
524,"well now that i've listened to all of into the woods, i'm going to listen to some FOB #nosurprisethere",0,19,17,4.42,102,0,1,0,11,4,i,well now that ive listened to all of into the woods im going to listen to some fob nosurprisethere
525,@user Just put it in first gear and they will move. Liberals won't ever give their life for a cause. They will just destroy yours.,0,25,24,4.24,130,0,0,1,12,5,first, just put it in first gear and they will move liberals wont ever give their life for a cause they will just destroy yours
526,"#ECB #pondering #how #best #to #act,  #whether ...: ECB pondering how best to act, not whether ... Reuters – 19...",0,20,20,4.7,114,0,1,0,3,19,,ecb pondering how best to act  whether  ecb pondering how best to act not whether  reuters – 
527,Powerful picture taken by a #protester the #night before #christmas. The  is real.,1,13,13,5.31,82,0,1,0,6,5,Powerful real,powerful picture taken by a protester the night before christmas the  is real
528,@user .@PlayStation @user EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :),1,7,6,9.14,70,0,0,1,1,26,@,   everything is awesome 
529,"Committed to you, your privacy and an open Web|Please turn on JavaScript to display this page correctly. ||Firefox homepage",1,19,18,5.53,123,0,0,0,7,5,open ||Firefox,committed to you your privacy and an open webplease turn on javascript to display this page correctly firefox homepage
530,Why I love penguins of Madagascar  #humor #reliefcomedy,0,8,8,5.88,55,0,1,0,3,2,,why i love penguins of madagascar  humor reliefcomedy
531,@user @user I believe we have n that's y we SUCK.,0,11,9,3.55,49,0,0,1,5,4,,  i believe we have n thats y we suck
532,@user Great. Does that mean he's also giving up hunting and killing wildlife in Europe?,1,15,15,4.87,87,0,0,1,7,4,@, great does that mean hes also giving up hunting and killing wildlife in europe
533,Aaaaaaand...I left my work computer at home. Now I have to go get it. #BestDayEver,1,15,15,4.53,82,0,1,0,6,6,,aaaaaaandi left my work computer at home now i have to go get it bestdayever
534,"@user Excellent, respectful interview of #JohnSchneider & #TomWopat last week! Loved your lack of .",0,15,14,5.67,99,0,1,1,3,7,respectful last, excellent respectful interview of johnschneider  tomwopat last week loved your lack of 
535,"@user holy fuck, those lyrics fit so good to the movie Interstellar! #chills #freakyfriday",0,14,14,5.5,90,0,1,1,4,5,holy good, holy fuck those lyrics fit so good to the movie interstellar chills freakyfriday
536,@user I think I can make it Aaaawww  ... @user @user,1,11,8,3.73,52,0,0,1,4,6,, i think i can make it aaaawww    
537, a bad idea!,0,3,3,3.0,12,0,0,0,1,1,bad, a bad idea
538,I like creepy guys that ask me random questions at swic,1,11,11,4.09,55,0,0,0,5,0,creepy random,i like creepy guys that ask me random questions at swic
539,Happy holidays from me and my boy Carl #lrs #holiday #party 😏😎😎🎄🎄,0,12,12,4.5,65,0,1,0,4,3,Happy lrs holiday,happy holidays from me and my boy carl lrs holiday party 😏😎😎🎄🎄
540,@user @user @user @user What's the prices like?,0,8,5,5.0,47,0,0,1,2,6,,    whats the prices like
541,This is great...,1,3,3,4.67,16,0,0,0,2,3,great,this is great
542,so proud of my artwork 💖😇 #proud,1,7,7,3.71,32,0,1,0,3,1,proud,so proud of my artwork 💖😇 proud
543,Dont you just love Captchas?,1,5,5,4.8,28,0,0,0,2,1,,dont you just love captchas
544,Wishing my relationship was that real,1,6,6,5.33,37,0,0,0,3,0,real,wishing my relationship was that real
545,@user @user 😆😆 He would get floored in one poke 🙈☺️☺️👌,0,11,10,4.0,54,0,0,1,4,2,,  😆😆 he would get floored in one poke 🙈☺️☺️👌
546,"He looks a decent bowler. Not really a 5th bowler, but, in a balanced side potentially 6th bowler Styris on HSohail. #pakvnz",0,22,20,4.68,124,0,1,0,7,5,decent 5th balanced,he looks a decent bowler not really a th bowler but in a balanced side potentially th bowler styris on hsohail pakvnz
547,Well done @user for making it possible to get emergency messages to a member of staff.,1,16,15,4.44,86,0,0,1,7,2,possible,well done  for making it possible to get emergency messages to a member of staff
548,On #HumanRightsDay #Manchester takes first steps towards independence .@The45Storm .@AntiFrackingSCO #NotOnwWell,0,11,11,9.27,112,0,1,1,1,7,first @,on humanrightsday manchester takes first steps towards independence   notonwwell
549,"Don't you just love when you say hi to someone in the hallway and they completely ignore you? Yeah, I love that too. 😒👊",1,24,22,4.0,119,0,0,0,12,4,,dont you just love when you say hi to someone in the hallway and they completely ignore you yeah i love that too 😒👊
550,I love waking up and not being able to sleep anymore :),1,12,12,3.67,55,0,0,0,6,2,able,i love waking up and not being able to sleep anymore 
551,"Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves, which means knowing multiple points of view",0,22,22,5.09,133,0,0,0,8,1,educated multiple,dear next person that seeks to educate me on anything please be very educated themselves which means knowing multiple points of view
552,@user I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol,0,21,21,4.33,111,0,0,1,11,6,bizarre, i dont think ive ever even made weed brownies in my lifeidk where you get this bizarre idea from lol
553,What is most important today is not family or health but rather NBA action.,1,14,13,4.43,75,0,0,0,7,1,important,what is most important today is not family or health but rather nba action
554,@user ooh I can probably watch a replay or the #orion launch at some point? Oh wonderful. That's sooo exciting  #nothanks,1,21,21,4.76,121,0,1,1,8,6,sooo exciting, ooh i can probably watch a replay or the orion launch at some point oh wonderful thats sooo exciting  nothanks
555," - during @user criticism of @user , a promo for a special featuring #BillCosby ""#rape victims"" airs. #Hypocrites",1,18,16,5.28,113,0,1,1,5,10,user special,  during  criticism of   a promo for a special featuring billcosby rape victims airs hypocrites
556,"sorry for being female, I didn't mean to interrupt your perfect little man-world. 😒",1,14,14,5.0,83,0,0,0,6,4,female perfect little,sorry for being female i didnt mean to interrupt your perfect little manworld 😒
557,internet got me like 😩 #stillalive,1,6,6,4.83,34,0,1,0,2,1,stillalive,internet got me like 😩 stillalive
558,UK PM making sure child abusers are brought to justice. I can assume people will be brought to justice  #lies,1,20,18,4.45,109,0,1,0,6,2,sure child,uk pm making sure child abusers are brought to justice i can assume people will be brought to justice  lies
559,!! @user #2n1Edition @user @user @user,0,6,3,5.5,38,0,1,1,0,7,,  nedition   
560,I'm glad Andy can tweet all day but not text me back.  #loved,1,13,13,3.69,61,0,1,0,6,3,glad,im glad andy can tweet all day but not text me back  loved
561,Worked both jobs between 545am and 830pm w 15 minutes between jobs. Already planned to sleep immediately after work tomorrow.,0,20,19,5.3,125,0,0,0,6,2,,worked both jobs between am and pm w  minutes between jobs already planned to sleep immediately after work tomorrow
562,Always nice when a 40 year old man you don't know calls you pretty,1,14,13,3.79,66,0,0,0,5,1,old,always nice when a  year old man you dont know calls you pretty
563,been about you and I'm still about you,0,8,6,3.88,38,0,0,0,7,1,,been about you and im still about you
564,@user Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.,0,15,15,5.33,94,0,0,1,4,4,Incredible, whoa i hope dione taylor got a standing ovation for that performance incredible voice
565,OMG! #Berlin is so fashion!  #vscocam,1,6,6,5.17,37,0,1,0,2,4,,omg berlin is so fashion  vscocam
566,Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject...,1,7,7,11.57,88,0,1,0,1,8,catsofinstagram catstagram ilovemycat,nailed it  yesimreadingthisbook catsofinstagram catstagram ilovemycat pawproject
567,"I guess I'll eat leftovers for breakfast AGAIN, while others get black bear.. #cuzididntwantgoodfood  #truth #hungry 😒👍",1,17,17,6.0,119,0,1,0,5,7,black hungry,i guess ill eat leftovers for breakfast again while others get black bear cuzididntwantgoodfood  truth hungry 😒👍
568,#Congratulations to the #Hashemite #Kingdom of #Jordan under the wise leadership of #His #Majesty #King #Abdullah II on the #New #Year 2015!,0,22,19,5.41,140,0,1,0,8,11,wise Year,congratulations to the hashemite kingdom of jordan under the wise leadership of his majesty king abdullah ii on the new year 
569,My prayers have been answered WE OUT,0,7,7,4.29,36,0,0,0,5,0,,my prayers have been answered we out
